ScenarioName,Variant-1,Variant-2,ScenarioYear,Location_from_at,Location_to,Input,Output,Category,VariableContext,VariableName,Value,unit,start of timeindex,end of timeindex,resolution of timeindex,Source,Method,Comment,tags,userdefined data
DE,,,2035,SI,,fossil|gas,electricity,Assets,generation|thermal|gas,upwards_ramp_rate_cost,4.79,Euro/MW/h,,,,,,,,
DE,,,2035,SI,,fossil|gas,electricity,Assets,generation|thermal|gas,installed_generation_capacity,482.0,MW,,,,,,,,
DE,,,2035,SI,,fossil|gas,electricity,Assets,generation|thermal|gas,efficiency,0.35,,,,,,,,,
DE,,,2035,SI,,fossil|gas,electricity,Assets,generation|thermal|gas,operating_expenditure,1.6,Euro/MWh,,,,,,,,
DE,,,2035,SI,,fossil|gas,electricity,Assets,generation|thermal|gas,co2_intensity,0.185665903,tCO2/MWh,,,,,,,,
DE,,,2035,SI,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SI,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SI,,fossil|gas,electricity,Assets,generation|thermal|gas,downwards_ramp_rate_cost,0.0,Euro/MW/h,,,,,,,,
DE,,,2035,SI,,fossil|gas,electricity,Assets,generation|thermal|gas,upwards_ramp_rate_cost,15.31,Euro/MW/h,,,,,,,,
DE,,,2035,SI,,renewable|water,electricity,Assets,generation|hydro|run_of_river,inflow_energy,0.4919782780503215,TWh/year,,,,,,,,
DE,,,2035,SI,,renewable|water,electricity,Assets,generation|hydro|run_of_river,inflow_profile,run_of_river_SI_2030_2008,,2035-01-01 00:00,2035-12-31 23:00,1,,,,,
DE,,,2035,SI,,renewable|water,electricity,Assets,generation|hydro|run_of_river,efficiency,0.9,,,,,,,,,
DE,,,2035,SI,,renewable|water,electricity,Assets,generation|hydro|run_of_river,installed_generation_capacity,134.0,MW,,,,,,,,
DE,,,2035,SI,,renewable|water,electricity,Assets,storage|hydro|reservoir,installed_generation_capacity,21.0,MW,,,,,,,,
DE,,,2035,SI,,renewable|water,electricity,Assets,storage|hydro|reservoir,energy_storage_capacity,0.000475,TWh,,,,,,,,
DE,,,2035,SI,,renewable|water,electricity,Assets,storage|hydro|reservoir,efficiency,0.9,,,,,,,,,
DE,,,2035,SI,,renewable|water,electricity,Assets,storage|hydro|pump|open,operating_expenditure,0.001,Euro/MWh,,,,,,,,
DE,,,2035,SI,,renewable|water,electricity,Assets,storage|hydro|pump|closed,installed_generation_capacity,180.0,MW,,,,,,,,
DE,,,2035,SI,,renewable|water,electricity,Assets,storage|hydro|pump|closed,charging_capacity,185.0,MW,,,,,,,,
DE,,,2035,SI,,renewable|water,electricity,Assets,storage|hydro|pump|closed,energy_storage_capacity,0.00352,TWh,,,,,,,,
DE,,,2035,SI,,renewable|water,electricity,Assets,storage|hydro|pump|closed,efficiency,0.87,,,,,,,,,
DE,,,2035,SI,,renewable|water,electricity,Assets,storage|hydro|pump|closed,charging_efficiency,0.82,,,,,,,,,
DE,,,2035,SI,,renewable|water,electricity,Assets,storage|hydro|pump|closed,operating_expenditure,0.001,Euro/MWh,,,,,,,,
DE,,,2035,SI,,renewable|water,electricity,Assets,storage|hydro|pondage,inflow_energy,2.8437058416978944,TWh/year,,,,,,,,
DE,,,2035,SI,,renewable|water,electricity,Assets,storage|hydro|pondage,inflow_profile,pondage_SI_2030_2008,,2035-01-01 00:00,2035-12-31 23:00,1,,,,,
DE,,,2035,SI,,renewable|water,electricity,Assets,storage|hydro|pondage,installed_generation_capacity,1088.0,MW,,,,,,,,
DE,,,2035,SI,,renewable|water,electricity,Assets,storage|hydro|pondage,energy_storage_capacity,0.00336,TWh,,,,,,,,
DE,,,2035,SI,,renewable|water,electricity,Assets,storage|hydro|pondage,efficiency,0.9,,,,,,,,,
DE,,,2035,SI,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,inflow_energy,0.4017972674760973,TWh/year,,,,,,,,
DE,,,2035,SI,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,capacity_factor,wind_onshore_SI_2035_2008,,2035-01-01 00:00,2035-12-31 23:00,1,,,,,
DE,,,2035,SI,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,efficiency,1.0,,,,,,,,,
DE,,,2035,SI,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,installed_generation_capacity,245.0,MW,,,,,,,,
DE,,,2035,SI,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,inflow_energy,6.710421380347219,TWh/year,,,,,,,,
DE,,,2035,SI,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,capacity_factor,solar_photovoltaic_SI_2035_2008,,2035-01-01 00:00,2035-12-31 23:00,1,,,,,
DE,,,2035,SI,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,efficiency,1.0,,,,,,,,,
DE,,,2035,SI,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,installed_generation_capacity,5705.0,MW,,,,,,,,
DE,,,2035,SI,,renewable|others,electricity,Assets,generation|renewable|others,inflow_energy,0.31536,TWh/year,,,,,,,,
DE,,,2035,SI,,renewable|others,electricity,Assets,generation|renewable|others,inflow_profile,uniform_profile_positive,,2035-01-01 00:00,2035-12-31 23:00,1,,,,,
DE,,,2035,SI,,renewable|others,electricity,Assets,generation|renewable|others,efficiency,0.5,,,,,,,,,
DE,,,2035,SI,,renewable|others,electricity,Assets,generation|renewable|others,installed_generation_capacity,72.0,MW,,,,,,,,
DE,,,2035,SI,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,installed_generation_capacity,247.0,MW,,,,,,,,
DE,,,2035,SI,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,efficiency,0.36,,,,,,,,,
DE,,,2035,SI,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,operating_expenditure,3.3,Euro/MWh,,,,,,,,
DE,,,2035,SI,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,co2_intensity,0.2808,tCO2/MWh,,,,,,,,
DE,,,2035,SI,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SI,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SI,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,downwards_ramp_rate_cost,3.25,Euro/MW/h,,,,,,,,
DE,,,2035,SI,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,upwards_ramp_rate_cost,10.46,Euro/MW/h,,,,,,,,
DE,,,2035,SI,,electricity,electricity,Assets,storage|battery,installed_generation_capacity,1642.0,MW,,,,,,,,
DE,,,2035,SI,,electricity,electricity,Assets,storage|battery,charging_capacity,1642.0,MW,,,,,,,,
DE,,,2035,SI,,electricity,electricity,Assets,storage|battery,energy_storage_capacity,0.001102072222,TWh,,,,,,,,
DE,,,2035,SI,,electricity,electricity,Assets,storage|battery,efficiency,0.92,,,,,,,,,
DE,,,2035,SI,,electricity,electricity,Assets,storage|battery,charging_efficiency,0.92,,,,,,,,,
DE,,,2035,SI,,electricity,electricity,Assets,storage|battery,operating_expenditure,0.001,Euro/MWh,,,,,,,,
DE,,,2035,SI,,electricity,electricity,Assets,demandside,installed_generation_capacity,55.0,MW,,,,,,,,
DE,,,2035,SI,,electricity,electricity,Assets,demandside,efficiency,1.0,,,,,,,,,
DE,,,2035,SI,,electricity,electricity,Assets,demandside,operating_expenditure,240.0,Euro/MWh,,,,,,,,
DE,,,2035,SI,,electricity,electricity,Assets,demandside,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SI,,electricity,electricity,Assets,demandside,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SI,,electricity,electricity,Assets,demandside,downwards_ramp_rate_cost,0.0,Euro/MW/h,,,,,,,,
DE,,,2035,SI,,electricity,electricity,Assets,demandside,upwards_ramp_rate_cost,0.0,Euro/MW/h,,,,,,,,
DE,,,2035,SI,,electricity,electricity,Demand,electric_appliances,final_demand,16.637468,TWh/year,,,,,,,,
DE,,,2035,SI,,electricity,electricity,Demand,electric_appliances,final_demand_profile,conventional_demand_SI_2035_2008_DE,,2035-01-01 00:00,2035-12-31 23:00,1,,,,,
DE,,,2035,SI,,electricity,heat,Demand,space_heating,final_demand,0.070318,TWh/year,,,,,,,,
DE,,,2035,SI,,electricity,heat,Demand,space_heating,final_demand_profile,heat_pump_demand_SI_2035_2008_DE,,2035-01-01 00:00,2035-12-31 23:00,1,,,,,
DE,,,2035,SI,,electricity,transport,Demand,transport,final_demand,1.37792,TWh/year,,,,,,,,
DE,,,2035,SI,,electricity,transport,Demand,transport,final_demand_profile,electromobility_uniform_profile,,2035-01-01 00:00,2035-12-31 23:00,1,,,,,
DE,,,2035,SI,,electricity,hydrogen,Demand,electrolysis,final_demand,1.115728,TWh/year,,,,,,,,
DE,,,2035,SI,,electricity,hydrogen,Demand,electrolysis,final_demand_profile,uniform_profile_negative,,2035-01-01 00:00,2035-12-31 23:00,1,,,,,
DE,,,2035,SK,,uranium,electricity,Assets,generation|thermal|nuclear,installed_generation_capacity,2822.0,MW,,,,,,,,
DE,,,2035,SK,,uranium,electricity,Assets,generation|thermal|nuclear,efficiency,0.33,,,,,,,,,
DE,,,2035,SK,,uranium,electricity,Assets,generation|thermal|nuclear,operating_expenditure,9.0,Euro/MWh,,,,,,,,
DE,,,2035,SK,,uranium,electricity,Assets,generation|thermal|nuclear,maximum_downwards_ramp_rate,10.0,%/h,,,,,,,,
DE,,,2035,SK,,uranium,electricity,Assets,generation|thermal|nuclear,maximum_upwards_ramp_rate,10.0,%/h,,,,,,,,
DE,,,2035,SK,,uranium,electricity,Assets,generation|thermal|nuclear,downwards_ramp_rate_cost,1.44,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,uranium,electricity,Assets,generation|thermal|nuclear,upwards_ramp_rate_cost,1.44,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,fossil|coal|lignite,electricity,Assets,generation|thermal|coal,installed_generation_capacity,66.0,MW,,,,,,,,
DE,,,2035,SK,,fossil|coal|lignite,electricity,Assets,generation|thermal|coal,efficiency,0.46,,,,,,,,,
DE,,,2035,SK,,fossil|coal|lignite,electricity,Assets,generation|thermal|coal,operating_expenditure,3.3,Euro/MWh,,,,,,,,
DE,,,2035,SK,,fossil|coal|lignite,electricity,Assets,generation|thermal|coal,co2_intensity,0.3636,tCO2/MWh,,,,,,,,
DE,,,2035,SK,,fossil|coal|lignite,electricity,Assets,generation|thermal|coal,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,fossil|coal|lignite,electricity,Assets,generation|thermal|coal,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,fossil|coal|lignite,electricity,Assets,generation|thermal|coal,downwards_ramp_rate_cost,2.96,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,fossil|coal|lignite,electricity,Assets,generation|thermal|coal,upwards_ramp_rate_cost,4.41,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,fossil|coal|hardcoal,electricity,Assets,generation|thermal|coal,installed_generation_capacity,263.0,MW,,,,,,,,
DE,,,2035,SK,,fossil|coal|hardcoal,electricity,Assets,generation|thermal|coal,efficiency,0.46,,,,,,,,,
DE,,,2035,SK,,fossil|coal|hardcoal,electricity,Assets,generation|thermal|coal,operating_expenditure,3.3,Euro/MWh,,,,,,,,
DE,,,2035,SK,,fossil|coal|hardcoal,electricity,Assets,generation|thermal|coal,co2_intensity,0.3384,tCO2/MWh,,,,,,,,
DE,,,2035,SK,,fossil|coal|hardcoal,electricity,Assets,generation|thermal|coal,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,fossil|coal|hardcoal,electricity,Assets,generation|thermal|coal,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,fossil|coal|hardcoal,electricity,Assets,generation|thermal|coal,downwards_ramp_rate_cost,3.25,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,fossil|coal|hardcoal,electricity,Assets,generation|thermal|coal,upwards_ramp_rate_cost,10.46,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,installed_generation_capacity,17.0,MW,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,efficiency,0.36,,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,operating_expenditure,1.1,Euro/MWh,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,co2_intensity,0.185665903,tCO2/MWh,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,downwards_ramp_rate_cost,0.0,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,upwards_ramp_rate_cost,15.31,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,installed_generation_capacity,71.0,MW,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,efficiency,0.41,,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,operating_expenditure,1.1,Euro/MWh,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,co2_intensity,0.185665903,tCO2/MWh,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,downwards_ramp_rate_cost,0.0,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,upwards_ramp_rate_cost,15.31,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,installed_generation_capacity,185.0,MW,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,efficiency,0.4,,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,operating_expenditure,1.6,Euro/MWh,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,co2_intensity,0.185665903,tCO2/MWh,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,downwards_ramp_rate_cost,3.5,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,upwards_ramp_rate_cost,5.13,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,installed_generation_capacity,523.0,MW,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,efficiency,0.6,,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,operating_expenditure,1.6,Euro/MWh,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,co2_intensity,0.185665903,tCO2/MWh,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,downwards_ramp_rate_cost,4.18,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,upwards_ramp_rate_cost,4.79,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,installed_generation_capacity,546.0,MW,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,efficiency,0.56,,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,operating_expenditure,1.6,Euro/MWh,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,co2_intensity,0.185665903,tCO2/MWh,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,downwards_ramp_rate_cost,0.0,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,fossil|gas,electricity,Assets,generation|thermal|gas,upwards_ramp_rate_cost,15.31,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,fossil|oil|heavy,electricity,Assets,generation|thermal|oil,installed_generation_capacity,133.0,MW,,,,,,,,
DE,,,2035,SK,,fossil|oil|heavy,electricity,Assets,generation|thermal|oil,efficiency,0.35,,,,,,,,,
DE,,,2035,SK,,fossil|oil|heavy,electricity,Assets,generation|thermal|oil,operating_expenditure,3.3,Euro/MWh,,,,,,,,
DE,,,2035,SK,,fossil|oil|heavy,electricity,Assets,generation|thermal|oil,co2_intensity,0.2808,tCO2/MWh,,,,,,,,
DE,,,2035,SK,,fossil|oil|heavy,electricity,Assets,generation|thermal|oil,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,fossil|oil|heavy,electricity,Assets,generation|thermal|oil,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,fossil|oil|heavy,electricity,Assets,generation|thermal|oil,downwards_ramp_rate_cost,0.0,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,fossil|oil|heavy,electricity,Assets,generation|thermal|oil,upwards_ramp_rate_cost,15.31,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,generation|hydro|run_of_river,inflow_energy,4.183712409189449,TWh/year,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,generation|hydro|run_of_river,inflow_profile,run_of_river_SK_2030_2008,,2035-01-01 00:00,2035-12-31 23:00,1,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,generation|hydro|run_of_river,efficiency,0.9,,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,generation|hydro|run_of_river,installed_generation_capacity,1425.0,MW,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|reservoir,inflow_energy,0.06424662545522698,TWh/year,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|reservoir,inflow_profile,reservoir_SK_2030_2008,,2035-01-01 00:00,2035-12-31 23:00,1,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|reservoir,installed_generation_capacity,21.0,MW,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|reservoir,energy_storage_capacity,0.017241545060000002,TWh,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|reservoir,efficiency,0.9,,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|pump|open,inflow_energy,0.05708674923390093,TWh/year,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|pump|open,inflow_profile,pump_storage_open_loop_SK_2030_2008,,2035-01-01 00:00,2035-12-31 23:00,1,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|pump|open,installed_generation_capacity,276.0,MW,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|pump|open,charging_capacity,178.0,MW,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|pump|open,energy_storage_capacity,0.048063394950000005,TWh,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|pump|open,efficiency,0.87,,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|pump|open,charging_efficiency,0.82,,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|pump|open,operating_expenditure,0.001,Euro/MWh,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|pump|closed,installed_generation_capacity,760.0,MW,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|pump|closed,charging_capacity,690.0,MW,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|pump|closed,energy_storage_capacity,0.0084,TWh,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|pump|closed,efficiency,0.87,,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|pump|closed,charging_efficiency,0.82,,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|pump|closed,operating_expenditure,0.001,Euro/MWh,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|pondage,inflow_energy,0.5955172106227038,TWh/year,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|pondage,inflow_profile,pondage_SK_2030_2008,,2035-01-01 00:00,2035-12-31 23:00,1,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|pondage,installed_generation_capacity,203.0,MW,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|pondage,energy_storage_capacity,0.01176417964,TWh,,,,,,,,
DE,,,2035,SK,,renewable|water,electricity,Assets,storage|hydro|pondage,efficiency,0.9,,,,,,,,,
DE,,,2035,SK,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,inflow_energy,2.1330356885593798,TWh/year,,,,,,,,
DE,,,2035,SK,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,capacity_factor,wind_onshore_SK_2035_2008,,2035-01-01 00:00,2035-12-31 23:00,1,,,,,
DE,,,2035,SK,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,efficiency,1.0,,,,,,,,,
DE,,,2035,SK,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,installed_generation_capacity,1035.0,MW,,,,,,,,
DE,,,2035,SK,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,inflow_energy,2.74915259015961,TWh/year,,,,,,,,
DE,,,2035,SK,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,capacity_factor,solar_photovoltaic_SK_2035_2008,,2035-01-01 00:00,2035-12-31 23:00,1,,,,,
DE,,,2035,SK,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,efficiency,1.0,,,,,,,,,
DE,,,2035,SK,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,installed_generation_capacity,2375.0,MW,,,,,,,,
DE,,,2035,SK,,renewable|others,electricity,Assets,generation|renewable|others,inflow_energy,1.87902,TWh/year,,,,,,,,
DE,,,2035,SK,,renewable|others,electricity,Assets,generation|renewable|others,inflow_profile,uniform_profile_positive,,2035-01-01 00:00,2035-12-31 23:00,1,,,,,
DE,,,2035,SK,,renewable|others,electricity,Assets,generation|renewable|others,efficiency,0.5,,,,,,,,,
DE,,,2035,SK,,renewable|others,electricity,Assets,generation|renewable|others,installed_generation_capacity,429.0,MW,,,,,,,,
DE,,,2035,SK,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,installed_generation_capacity,82.0,MW,,,,,,,,
DE,,,2035,SK,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,efficiency,0.36,,,,,,,,,
DE,,,2035,SK,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,operating_expenditure,3.3,Euro/MWh,,,,,,,,
DE,,,2035,SK,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,co2_intensity,0.2808,tCO2/MWh,,,,,,,,
DE,,,2035,SK,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,downwards_ramp_rate_cost,3.25,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,upwards_ramp_rate_cost,10.46,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,renewable|biomass,electricity,Assets,generation|thermal|biomass,installed_generation_capacity,85.0,MW,,,,,,,,
DE,,,2035,SK,,renewable|biomass,electricity,Assets,generation|thermal|biomass,efficiency,0.46,,,,,,,,,
DE,,,2035,SK,,renewable|biomass,electricity,Assets,generation|thermal|biomass,operating_expenditure,3.3,Euro/MWh,,,,,,,,
DE,,,2035,SK,,renewable|biomass,electricity,Assets,generation|thermal|biomass,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,renewable|biomass,electricity,Assets,generation|thermal|biomass,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,renewable|biomass,electricity,Assets,generation|thermal|biomass,downwards_ramp_rate_cost,2.96,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,renewable|biomass,electricity,Assets,generation|thermal|biomass,upwards_ramp_rate_cost,4.41,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,renewable|biomass,electricity,Assets,generation|thermal|biomass,installed_generation_capacity,27.0,MW,,,,,,,,
DE,,,2035,SK,,renewable|biomass,electricity,Assets,generation|thermal|biomass,efficiency,0.46,,,,,,,,,
DE,,,2035,SK,,renewable|biomass,electricity,Assets,generation|thermal|biomass,operating_expenditure,3.3,Euro/MWh,,,,,,,,
DE,,,2035,SK,,renewable|biomass,electricity,Assets,generation|thermal|biomass,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,renewable|biomass,electricity,Assets,generation|thermal|biomass,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,renewable|biomass,electricity,Assets,generation|thermal|biomass,downwards_ramp_rate_cost,3.25,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,renewable|biomass,electricity,Assets,generation|thermal|biomass,upwards_ramp_rate_cost,10.46,Euro/MW/h,,,,,,,,
DE,,,2035,SK,,renewable|biomass,electricity,Assets,generation|thermal|biomass,installed_generation_capacity,185.0,MW,,,,,,,,
DE,,,2035,SK,,renewable|biomass,electricity,Assets,generation|thermal|biomass,efficiency,0.6,,,,,,,,,
DE,,,2035,SK,,renewable|biomass,electricity,Assets,generation|thermal|biomass,operating_expenditure,1.6,Euro/MWh,,,,,,,,
DE,,,2035,SK,,renewable|biomass,electricity,Assets,generation|thermal|biomass,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
DE,,,2035,SK,,renewable|biomass,electricity,Assets,generation|thermal|biomass,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
